-3.5000184000000005,0,-0
-3.0001464,0,-0
-2.740152,0,-0
-2.0586192,0,-0
-1.3670280000000001,0,-0
-0.6757416,0,-0
0,8.422505000000001,-0
0.0155448,8.422505000000001,-0
0.707136,8.422505000000001,-0
1.3984224,9.25015,-0
2.0897088,9.25015,-0
2.7813000000000003,19.66874,-0.38246978241374396
3.4725864000000004,19.66874,-0.614675352066192
4.1641776,14.702869999999999,-1.8390012861191036
4.8554640000000004,17.526600000000002,-3.713940276117948
5.5467504000000005,17.526600000000002,-5.649080754291808
6.2383416,10.7107,-7.61122676997001
6.929628,10.7107,-9.568562845714895
7.6209144,11.6844,-11.482678156411863
8.3125056,11.6844,-13.357647024328946
9.003792,29.211,-15.192633230983349
9.6953832,29.211,-16.970649672705342
10.3866696,48.685,-18.68093499570094
11.077956,48.685,-20.333661897265763
11.7695472,53.5535,-21.94159303956455
12.4608336,53.5535,-23.50794478925722
13.15212,58.422,-25.042091829318796
13.8437112,58.422,-26.546260769675623
14.5349976,66.2116,-28.017388939193637
15.226588800000002,66.2116,-29.45459007011448
15.9178752,72.0538,-30.83515349659896
16.6091616,72.0538,-32.181564267025244
17.3007528,83.7382,-33.46069570879955
17.9920392,83.7382,-34.674623536469454
18.6833256,83.7382,-35.824826522127694
19.3749168,58.548581000000006,-36.91483119722163
20.0662032,58.548581000000006,-37.95073220730622
20.757794399999998,52.901120999999996,-38.936659707212684
21.4490808,52.901120999999996,-39.863322775669815
22.1403672,48.78237,-40.72346548715233
22.8319584,48.78237,-41.57124319879073
23.520501600000003,38.539046,-42.365169605033635
23.5232448,38.539046,-42.36903093060308
23.526292800000004,38.539046,-42.37130593088022
28.0693368,28.2373,-46.59925911925035
32.61481920000001,23.544066,-48.480638147295444
37.160606400000006,23.544066,-48.05734612542222
41.7063936,23.544066,-46.62921182835709
46.251876,23.544066,-44.56723447874893
50.7976632,23.544066,-42.19292686830859
55.3434504,32.287892,-39.705870810931316
59.8889328,23.544066,-37.203536269913705
64.43472,23.544066,-34.641033746804354
68.9802024,23.544066,-31.8289580277271
73.5259896,23.544066,-28.51898687352264
78.07177680000001,23.281167,-24.598961625044918
82.61725919999999,21.061131,-20.367759883897165
87.16304640000001,32.141836999999995,-15.978489812692361
91.7088336,18.01345,-11.535873556777284
96.254316,17.380545,-7.433541861428104
98.89418880000001,15.608411000000002,-5.3396781433444875
99.2889048,15.608411000000002,-5.0492981559824175
99.2892096,15.608411000000002,-5.050373620636351
99.290124,15.608411000000002,-5.049127487996574
99.67234320000001,15.608411000000002,-4.775616436021493
100.0557816,13.14495,-4.5082239408893425
100.43891520000001,13.14495,-4.247322453268989
100.8223536,13.14495,-3.9935336482471167
101.20548720000001,13.14495,-3.7454774203253827
101.58892560000001,11.87914,-3.5056686517767535
101.9720592,11.87914,-3.271162233297158
102.3554976,11.87914,-3.042442625892219
102.73863120000001,12.17125,-2.8240322220464478
103.1220696,12.17125,-2.6131868924691157
103.50520320000001,12.17125,-2.409179974979083
103.8886416,25.80305,-2.2096906735512007
104.27177520000001,25.80305,-2.0138862864376756
104.65521360000001,25.80305,-1.831528659789283
105.0383472,23.56354,-1.6623318617532572
105.4217856,23.56354,-1.5000892037248388
105.80491920000001,23.56354,-1.3387946202581071
106.18805280000001,11.713611,-1.180352829889956
106.57149120000001,11.713611,-1.0259789854790675
106.9546248,11.713611,-0.8779743182378653
107.33806320000001,6.62116,-0.7341207749567874
107.7211968,6.62116,-0.5995135097989551
108.1046352,6.62116,-0.47233193023092196
108.4877688,6.62116,-0.3560234930619683
108.87120720000001,6.8159,-0.2529012665733383
109.25434080000001,6.8159,-0.16419077897395756
109.63777920000001,6.8159,-0.09293248634707943
109.99988160000001,4.644549,-0.04110411099504478
110.0209128,4.644549,-0.0401362897707824
110.40435120000001,4.644549,-0.008170909526215813
110.7874848,4.644549,-0
111.1709232,3.261895,-0
111.5540568,3.261895,-0
111.93749520000001,3.261895,-0
112.3206288,1.002911,-0
112.70406720000001,1.002911,-0
113.0872008,1.002911,-0
113.27892,1.002911,-0
113.470944,0.7579944028799928,-0
113.8540776,0.2090674001520041,-0
