disp  kn  Tcb   VcB
0,192.34253496562496,0,0,0.11126025220918637
0,431.45759625624993,0,0,0.21509166233136465
0,683.9545542078124,0,0,0.3196218627682761
0,946.0198923766249,0,0,0.4244428769876869
0,1215.4473926049689,0,0,0.5293938180264889
0,1490.8563563725536,0,0,0.6344009714592195
0,1771.2726753905001,0,0,0.7394224424594376
0,2055.703386310688,0,0,0.8443404755348356
0,2343.4480915508816,0,0,0.9491178338761936
0,2634.0565713354436,0,0,1.053767282677631
0,2927.2929888663516,0,0,1.1583375599711743
0,3223.0057439901343,0,0,1.262868313169998
0,3520.9195732348276,0,0,1.3673430214841213
0,3828.354388303454,0,0,1.474370776121776
0,4130.224907114209,0,0,1.578758322231833
0,4434.043765986266,0,0,1.6831713764375542
0,4739.797599413155,0,0,1.7876368739232311
0,5047.307639181815,0,0,1.8921220003075438
0,5356.608177445474,0,0,1.9966622563985952
0,5667.654672487029,0,0,2.101261691063252
0,5980.580374341088,0,0,2.2059791472305053
0,6295.274555391578,0,0,2.31078713498613
0,6611.964746642693,0,0,2.4157676527875704
0,6930.661304069189,0,0,2.520924612828701
0,7251.638290956427,0,0,2.626345424929689
0,7575.119351467605,0,0,2.732091005587732
0,7901.439995746972,0,0,2.8382520619120464
0,8230.722440525402,0,0,2.9448458827315545
0,8563.331213779134,0,0,3.051962641387443
0,8899.532922761628,0,0,3.1596556065288888
0,9239.921224628182,0,0,3.268074387798712
0,9584.803945930977,0,0,3.3772684152224497
0,9934.736529634405,0,0,3.487358449983847
0,10289.794954729585,0,0,3.598306648983419
0,10648.593617234952,0,0,3.709645106024541
0,11010.680169370322,0,0,3.8212237326000404
0,11375.664169109436,0,0,3.932923254558702
0,11743.295233398549,0,0,4.044674623778339
0,12113.383497681582,0,0,4.156431837860289
0,12485.869906549966,0,0,4.268189811187373
0,12860.531066624988,0,0,4.379896085070477
0,13237.302556534392,0,0,4.491547117016566
0,13616.130187833793,0,0,4.603142306381895
0,13987.503502584435,0,0,4.711917550504271
5,12.631687585013385,6.681773255608105,6.696560864298805,0.12270937987326058
5,61.76339182010356,5.7967183374889455,5.80264802249484,0.18531357863354517
5,160.33549702209672,4.855624152786636,4.852794804229273,0.24434073091341807
5,310.2963396410015,3.9992532256398197,3.987697084177857,0.3066984680896826
5,502.6854984174368,3.2895761509828807,3.269196848524775,0.3765624895112039
5,731.3416406477659,2.676159472306518,2.6468839306818532,0.45146461789603454
5,985.2172445733497,2.182955124101622,2.144731702455753,0.5322055876480263
5,1249.735628399029,1.8460126426375818,1.7987914895728363,0.6203389019253316
5,1521.533207083015,1.6051857303993755,1.5489292102461782,0.7130988902549176
5,1799.2572275209127,1.4244769774535093,1.3591554823534906,0.8088221134748712
5,2081.925061286048,1.2846977959237997,1.2102879058975748,0.9066000519649894
5,2368.734180166767,1.1736573922853781,1.0901454749381296,1.0057885715816572
5,2659.1328694428234,1.0838485864297196,0.9912245966337504,1.1060188991119408
5,2952.7499909374214,1.0102393123995053,0.9084942380106841,1.2070595227551795
5,3249.1235233756825,0.9495801495340079,0.8387098476974074,1.3087129135111415
5,3547.91435148797,0.8994816980396829,0.779484125716203,1.4108507469271252
5,3848.8204053198187,0.8576202352809922,0.7284975095611788,1.513324016582363
5,4151.678029104432,0.822424068431751,0.6841780016068467,1.6160675847580799
5,4456.503322732273,0.7925705971650436,0.645198969107055,1.719069796239689
5,4763.183143318526,0.7673153209016336,0.6108154463337505,1.8223034621052059
5,5071.656235541899,0.7457892420806311,0.5801581931259635,1.925733414033341
5,5382.0430291309485,0.7274430537125132,0.5526722298435379,2.029400507456413
5,5694.282824910184,0.711786016113627,0.5278674070569106,2.1332765695819993
5,6008.43577456237,0.6984556206458553,0.50537832310195,2.2373788403798005
5,6324.604022987441,0.6872596461494911,0.48500875721377346,2.341744642989085
5,6642.913842430821,0.6781192292471752,0.4666754677496361,2.446420577962792
5,6963.4271836500075,0.6707065102291786,0.4500494638417741,2.5514052598323538
5,7286.401381202927,0.6648465167832831,0.4349490660216925,2.656767712288679
5,7611.971360369203,0.6605372880738778,0.4213690324718322,2.762545351515111
5,7940.409627767784,0.657576878908376,0.4091015349930804,2.8687966034664183
5,8271.754713146445,0.6558277559115493,0.3980098027510645,2.975506747423888
5,8606.383623493737,0.6550031656699606,0.3877992709372734,3.0827525481173614
5,8944.523536169787,0.6549811491494577,0.37834434033496595,3.190570288177798
5,9286.564728482846,0.6555640996385879,0.36944002156441363,3.2990357241943715
5,9633.288193169295,0.656768421615779,0.3610848126777337,3.4083542437913685
5,9985.44711700188,0.6585606490403872,0.35322987611168066,3.5187000831172095
5,10342.157803762007,0.66078102710477,0.34574519748833366,3.6297263324591285
5,10702.51649776815,0.6632981526627757,0.3385264613570115,3.7411176408558777
5,11066.078440244608,0.6661168841417342,0.3315910525940385,3.8527310424638013
5,11432.500728232419,0.6691443962254341,0.3248553256589938,3.9644575591246536
5,11801.541860870124,0.6723963974531064,0.3183405635231339,4.076234160638459
5,12173.024463157115,0.6758411582696414,0.3120186658348704,4.188017979676859
5,12546.94314732363,0.679527551627056,0.3059373176903189,4.299824727334101
5,12923.08994385494,0.6834454557409624,0.30009062000831477,4.411605695964833
5,13285.188586228236,0.6776194118528905,0.28495117222962024,4.5178040189818125
5,13616.792495441512,0.656358070787249,0.25523271820011306,4.613540972290732
5,13917.851467772472,0.6256433373391124,0.21685892044789057,4.699743443653117
10,0.2802023167576338,7.360062346001656,7.45924793022376,0.08141261755218719
10,10.64964581518128,7.099722912309516,7.179090569714294,0.1710289164969735
