draft,vol,lcg,tcg,vcg,FSM
1.3978640000000002,17.395920938666233,78.08026409393811,2.934842629015042,1.3021335421820617,265.2488053647059
1.4978640000000003,26.449439699078134,78.09447578195761,2.963175991545204,1.3530642382034002,284.224099482353
1.5978640000000004,35.682408957371706,78.1086605690475,2.991845817944172,1.404312498585397,303.19939360000006
1.6978640000000005,45.094828713546924,78.12266563779733,3.020798385216609,1.4558689234988815,322.17468771764715
1.7978640000000006,54.6866989676038,78.13644591515707,3.0500110372332188,1.507724455524665,338.55575431111123
1.8978640000000007,64.45801971954238,78.14998666093832,3.079470132930398,1.5598703818107762,354.8801987555557
1.9978640000000008,74.4087909693626,78.16328427259546,3.1091655647301684,1.6122983221119986,371.20464320000013
2.097864000000001,84.53901271706447,78.17633992505418,3.139088931028792,1.6650002144574934,387.52908764444464
2.197864000000001,94.848684962648,78.18915704241043,3.1692328002658763,1.7179683007264486,400.5802422857144
2.297864000000001,105.329654891958,78.20141364250865,3.19932119149937,1.7711552937442714,410.06595657142867
2.397864000000001,115.92588187857646,78.2109399062209,3.2277502921714274,1.8243059832091786,419.551670857143
2.497864000000001,126.58532586275969,78.21869064094872,3.2533327565005603,1.8772282960202231,429.03738514285726
2.5978640000000013,137.27103585066473,78.22575254134348,3.275623922880701,1.92983144784059,438.5230994285716
2.6978640000000014,147.98297668213473,78.2322720182175,3.29532789975685,1.9821919891681508,448.00881371428585
2.7978640000000015,158.72114835716988,78.23835566223012,3.3129624367521537,2.0343661996188818,457.4945280000002
2.8978640000000015,169.48555087576992,78.2440834885027,3.328916152267091,2.0863962863260026,466.98024228571444
2.9978640000000016,180.27618423793507,78.24951673506857,3.343486426606226,2.1383145136723307,475.98104643902445
3.0978640000000017,191.09304844366523,78.25470306744455,3.3569046912947362,2.1901459594115655,479.3005586341464
3.197864000000002,201.9361434929604,78.25968014301101,3.3693537486081913,2.2419104022119787,482.62007082926834
3.297864000000002,212.80546938582063,78.26447810815364,3.380979905327286,2.2936236440346707,485.93958302439034
3.397864000000002,223.70102612224585,78.2691213832552,3.3919016461137583,2.345298455386639,489.2590952195123
3.497864000000002,234.6228137022361,78.27362996173072,3.402215945594214,2.3969452632312978,492.57860741463423
3.597864000000002,245.57083212579138,78.27802037075617,3.4120029365927707,2.4485726597458837,495.8981196097562
3.6978640000000023,256.5450813929117,78.28230639220386,3.4213294131934755,2.5001877840942166,499.2176318048781
3.7978640000000023,267.54556150359696,78.2864996108223,3.430251494373381,2.5517966127152962,502.53714400000007
3.8978640000000024,278.57227245784725,78.29060983610184,3.438816673868959,2.603404182721305,506.1231236455697
3.9978640000000025,289.6252142556627,78.29464543052796,3.447065415171653,2.6550147657220897,509.7459084556963
4.097864000000002,300.704386897043,78.29861356759201,3.4550324052125694,2.706632004452322,513.3686932658228
4.197864000000002,311.8097903819883,78.30252043649196,3.462747549011326,2.758259021167975,516.9914780759494
4.2978640000000015,322.9414247104988,78.30637140594645,3.4702367656525257,2.809898504390762,520.614262886076
4.397864000000001,334.0992898825742,78.31017115634265,3.4775226303951405,2.861552778883588,524.2370476962026
4.497864000000001,345.28338589821453,78.31392378713664,3.484624896532374,2.9132238625207783,527.8598325063291
4.597864,356.49371275742004,78.31763290474947,3.4915609224794455,2.964913512829713,531.4826173164556
4.697864,367.7302704601905,78.32130169497033,3.498346023578925,3.016623265327932,535.2775932151899
