draft,vol,lcg,tcg,vcg,FSM
5.9000392,0.5952414253617457,11.983059011181481,5.657168143619732,5.862546594792257,0
6.0000392,1.2468977746589092,11.964734290407085,5.689219085797507,5.914858747782477,0
6.100039199999999,1.95223108449244,11.948570371126667,5.721244644461177,5.96829586110275,0
6.200039199999999,2.709052386200959,11.934591639965344,5.753273791893043,6.022660677967091,0
6.300039199999999,3.5150124386923673,11.922002442035005,5.784974006072858,6.07777663066899,0
6.400039199999998,4.367090562707761,11.910635651547224,5.8160069683430935,6.1334613992039,0
6.500039199999998,5.2611037422474825,11.900456857716556,5.845919546298969,6.189512125829929,0
6.600039199999998,6.192565363190596,11.891434106270452,5.874385786884549,6.245759230707442,0
6.700039199999997,7.1572608433577125,11.883349533407493,5.9012175724890055,6.302079160038755,0
6.800039199999997,8.151960971134178,11.876102795413422,5.926469411887609,6.358416688327579,0
6.900039199999997,9.17592468803862,11.869459790884953,5.950522056316901,6.414833327921819,0
7.000039199999996,10.2289575097083,11.86328655063637,5.973701498865671,6.471385411048601,0
7.100039199999996,11.310438077235297,11.85751478425483,5.99617144606732,6.528083863179496,0
7.2000391999999955,12.419073353723226,11.852092936529063,6.017960127724636,6.584899612127382,0
7.300039199999995,13.55443840678429,11.84698495175397,6.039188424363316,6.641844823105839,0
7.400039199999995,14.715585081761237,11.842141006414721,6.0598806044319105,6.6988997118029525,0
7.5000391999999945,15.901304734100464,11.837585865062362,6.080035986225557,6.756034051814779,0
7.600039199999994,17.110861796407,11.833274558483378,6.099690340417116,6.813240772844074,0
7.700039199999994,18.34380840318021,11.829186047120892,6.1188997407840535,6.870523513970274,0
7.800039199999993,19.599603566579532,11.825314530994376,6.137700413655712,6.927879113649158,0
7.900039199999993,20.87807614793062,11.821628956557586,6.156149160794798,6.985318097644449,0
8.000039199999993,22.17868392828977,11.818102575829624,6.1742603372481195,7.042832218513295,0
8.100039199999992,23.501036536101306,11.814730237292212,6.192059217875069,7.1004191252648114,0
8.200039199999992,24.844652032760408,11.81151068203888,6.209559253454839,7.158071849484469,0
8.2500216,25.523962920207218,11.809966156663187,6.218192428899966,7.186907190047564,0
