draft,vol,lcg,tcg,vcg,FSM
9.1001344,8.839992829003478,105.28567073481906,0,9.068405325571758,0
9.2001344,17.85685218791438,105.30609946023085,0,9.118996396580183,0
9.3001344,27.044548988264772,105.32523895090597,0,9.169883825119552,0
9.400134399999999,36.39808458839792,105.34321365446364,0,9.221047767311754,0
9.500134399999999,45.9243825910159,105.36059309483194,0,9.272522953402266,0
9.600134399999998,55.651145419900935,105.37946407739034,0,9.324413214047278,0
9.700134399999998,65.58001061683535,105.39914536205927,0,9.376675203901803,0
9.800134399999997,75.7066349240499,105.41892938897192,0,9.429259599303647,0
9.900134399999997,86.02736263947749,105.43859901453337,0,9.482134216070985,0
10.000134399999997,96.53981776916793,105.45802135036027,0,9.53527940847955,0
10.100134399999996,107.24918428693697,105.47760710667826,0,9.588713375485726,0
10.200134399999996,118.16281586694679,105.49767070061058,0,9.642455981918047,0
10.300134399999996,129.27740584445954,105.51786402679468,0,9.696476344355048,0
10.400134399999995,140.59068136760195,105.53800218472259,0,9.750753467902843,0
10.500134399999995,152.1020053700769,105.55800883502683,0,9.805276346019795,0
10.600134399999995,163.81121652561032,105.57784829766932,0,9.860037346937869,0
10.700134399999994,175.73357909303587,105.5980858240554,0,9.915095450524623,0
10.800134399999994,187.86861127724725,105.61855697107573,0,9.97043145331251,0
10.900134399999994,200.21467135985287,105.63908456928257,0,10.026024482722576,0
11.000134399999993,212.7720213764975,105.65956491817532,0,10.081864285818822,0
11.100134399999993,225.54043792155412,105.67991450337753,0,10.13793947186149,0
11.200134399999992,238.52794167517484,105.70034292165526,0,10.194274210709603,0
11.300134399999992,251.74074765180157,105.72094647060484,0,10.25088024199498,0
11.400134399999992,265.17939375870196,105.74162028793377,0,10.307745343106921,0
11.500134399999991,278.8531895001273,105.76248763967992,0,10.364893392003216,0
11.600134399999991,292.7677798228644,105.78349536591487,0,10.422330055944995,0
11.70013439999999,306.91366528106914,105.80484988799324,0,10.479999005792985,0
11.80013439999999,318.22040241829717,105.8578069527852,0,10.525806414006205,0
11.90013439999999,325.35739912558154,105.92826974418897,0,10.555304495646823,0
12.00013439999999,330.2821243634573,105.9909368078656,0,10.576412355370307,0
12.10013439999999,333.5192504592279,106.03970136674349,0,10.590904766581836,0
12.200134399999989,334.7762340185192,106.0626150691506,0,10.596802484435754,0
12.226137600000001,334.8255301376011,106.06367243415852,0,10.5970434866158,0
