draft,vol,lcg,tcg,vcg,FSM
0.1,0.0681917268836638,26.0301219452282,4.452943944777331,0.05422905622755698,0
0.2,0.1652069999188519,26.02659436452667,4.557112666879975,0.11187160165384663,0
0.30000000000000004,0.28492758319397815,26.025591502395578,4.6482554155260996,0.17073935548455293,0
0.4,0.4227129479914111,26.023623884696416,4.726123564986518,0.2297048430015283,0
0.5,0.574888512479266,26.021949908548823,4.792815700107666,0.2884501688718221,0
0.6,0.7399251230409445,26.020728278419092,4.852337761643733,0.34716875997534297,0
0.7,0.9161169043624273,26.019642361726035,4.9057950883945205,0.40575561912329455,0
0.7999999999999999,1.1023427799510206,26.018774428037236,4.954484102594765,0.46423736359807183,0
0.8999999999999999,1.2978259452799887,26.01809193440665,4.999425382245563,0.5226564854424756,0
0.9999999999999999,1.501968573636807,26.01749706428512,5.041342888814462,0.5810442289807188,0
1.0999999999999999,1.714168575241512,26.017016543339714,5.080676596586431,0.6393954792820885,0
1.2,1.9339349870987517,26.016579423110944,5.11777344951627,0.6977119487352285,0
1.3,2.1607707984209394,26.016212549419095,5.152870347808387,0.7559798196240864,0
1.4000000000000001,2.3942276704841405,26.015867043138027,5.186145944392706,0.8141872594579683,0
1.5000000000000002,2.6338561954803508,26.015567360927186,5.2177375146678315,0.8723165361682452,0
1.6000000000000003,2.8792588815890006,26.015279965509087,5.2477642433506,0.9303567532568525,0
1.7000000000000004,3.130053031891644,26.015020134816805,5.276332024843583,0.988296308031555,0
1.8000000000000005,3.3858902643819566,26.01476644580412,5.303531744277177,1.0461270492528714,0
1.9000000000000006,3.6464683412242618,26.014528168218547,5.329464027336548,1.1038471856221521,0
2.0000000000000004,3.9116983349739822,26.01431250375689,5.35431734350889,1.161494357474438,0
2.1000000000000005,4.181383235541526,26.014099075751844,5.378178107507966,1.2190726762095474,0
2.2000000000000006,4.454991917465633,26.013888613734046,5.400962354083156,1.2765178939192119,0
2.3000000000000007,4.732273364157111,26.013682511661372,5.4227296551281485,1.3338275407605802,0
2.400000000000001,5.0127535997400345,26.01347094700703,5.44343086438376,1.3909537094226743,0
2.500000000000001,5.296208302410107,26.01327038001345,5.4631348910542785,1.4479011318489348,0
2.600000000000001,5.58263689757048,26.0130794985751,5.481982084890114,1.5047126806186542,0
2.700000000000001,5.872021599040257,26.01289607234376,5.500081440956608,1.561419981715091,0
2.800000000000001,6.163989770110985,26.012713530346968,5.5173953442985155,1.6179829272778017,0
2.9000000000000012,6.458360188504545,26.012534221085247,5.533961072277526,1.6744008632058385,0
3.0000000000000013,6.755132854220935,26.01235791323388,5.549869664235581,1.7307038230309952,0
3.1000000000000014,7.0543077672601555,26.01218440810515,5.565198244196712,1.786917041653633,0
3.2000000000000015,7.355884927622208,26.01201353371345,5.5800125760620025,1.843061840934082,0
3.3000000000000016,7.659864335307089,26.01184514010012,5.594369075852464,1.8991563269913194,0
3.4000000000000017,7.9662459903148015,26.0116790956163,5.608316410992214,1.9552159442929335,0
3.5000000000000018,8.275029892645344,26.011515283942074,5.621896782232268,2.011253919692403,0
3.600000000000002,8.58621604229872,26.011353601676976,5.635146959331851,2.0672816210783127,0
